date,symbol,session,pattern,outcome,pnl,r_mult,gap_pct,rvol,pm_bar_rvol_equiv,spike_time,float_shares,float_verified,resistance,entry_offset_mins,stop_distance_pct,entry,stop,target,exit,shares,is_runner,run_days,entry_time,conviction_tier,conviction_mult,conviction_pts,has_catalyst,news_quality,news_negative,scaleins,scaleouts,t1_outcome_raw,t1_pnl,t1_candle_signal,gates_mode,gates_reason,gates_passed,gate_macd_ok,gate_ema_ok,gate_vwap_ok,t2_filled,t2_entry,t2_shares,t2_outcome,t2_exit,t2_pnl,t2_candle_signal,t3_filled,t3_entry,t3_shares,t3_outcome,t3_exit,t3_pnl,tiers_fired,tier_pnl_sum,runner_outcome,runner_exit,runner_shares,runner_pnl
2026-01-14,LFS,,breakout,LOSS,-390.39,-1.05,44.53,13.92,,,6594046,True,False,42,2.87,3.0,2.91,3.27,2.9,4122,False,0,10:12 ET,STANDARD,2.0,0,True,3,False,True,False,STOP,-390.39,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-14,INDO,,breakout,WIN,418.47,1.13,18.14,5.9,,,9922512,True,False,204,3.01,4.63,4.49,5.05,4.79,2667,False,0,12:54 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,418.47,bearish_engulfing,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-14,TENX,,breakout,WIN,650.64,1.76,22.13,5.51,,,10613977,True,False,110,3.01,16.85,16.34,18.36,17.73,733,False,0,11:20 ET,STANDARD,2.0,0,False,0,False,True,False,EOD,650.64,topping_tail,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-14,BEEM,,breakout,LOSS,-604.44,-1.09,30.51,291.83,,,21639442,True,False,6,2.97,2.24,2.17,2.44,2.16,8283,False,0,09:36 ET,STRONG,3.0,2,True,3,False,True,False,STOP,-604.44,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-15,MLEC,,breakout,LOSS,-415.41,-1.12,267.14,21.67,,,726118,True,False,41,3.07,3.83,3.71,4.17,3.7,3226,False,0,10:11 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-415.41,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-15,RAYA,,bull_flag,WIN,310.43,0.56,26.51,169.48,,,973834,True,False,105,2.93,3.67,3.56,4.0,3.73,5051,False,0,11:15 ET,STRONG,3.0,2,True,3,False,True,False,TRAIL,310.43,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-15,SPHL,,breakout,LOSS,-598.87,-1.08,1016.0,1075.98,,,1011981,True,False,1,2.94,7.66,7.43,8.34,7.41,2419,False,0,09:31 ET,STRONG,3.0,2,True,3,False,True,False,STOP,-598.87,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-15,CJMB,,breakout,WIN,1297.21,4.67,400.89,2850.5,,,2421400,True,False,2,2.95,2.91,2.82,3.17,3.31,3187,False,0,09:32 ET,STRONG → ROSS-HALF (0/3 gates),1.5,2,True,3,False,True,False,TRAIL,1297.21,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-15,NUWE,,breakout,LOSS,-390.75,-1.06,50.0,35.98,,,2609176,True,False,8,2.87,2.24,2.18,2.45,2.17,5502,False,0,09:38 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-390.75,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-15,RFIL,,breakout,WIN,1005.74,5.43,28.85,12.44,,,8601452,True,False,1,0.9,8.58,8.5,8.81,9.0,2402,False,0,09:31 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,TRAIL,1005.74,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-15,CPSH,,breakout,WIN,192.27,0.52,15.45,5.59,,,13287698,True,False,119,2.97,5.05,4.9,5.5,5.13,2445,False,0,11:29 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,192.27,topping_tail,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-15,AUID,,breakout,LOSS,-629.26,-1.13,146.85,973.5,,,14275476,True,False,1,3.11,2.06,2.0,2.25,1.99,8974,False,0,09:31 ET,STRONG,3.0,2,True,3,False,True,False,STOP,-629.26,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-15,CGTL,,breakout,WIN,174.14,0.47,112.8,7.09,,,16374992,True,False,1,3.09,3.46,3.35,3.77,3.51,3572,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,174.14,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-15,RILY,,breakout,LOSS,-201.45,-1.09,45.49,7.94,,,24156421,True,False,1,2.97,9.73,9.44,10.61,9.41,634,False,0,09:31 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,STOP,-201.45,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-15,TII,,breakout,LOSS,-205.77,-1.11,40.13,32.9,,,36378393,True,False,1,3.04,3.52,3.41,3.83,3.4,1755,False,0,09:31 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,STOP,-205.77,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-15,RILYT,,breakout,WIN,288.84,0.78,16.61,5.62,,,0,False,False,3,2.99,18.64,18.08,20.31,19.07,662,False,0,09:33 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,288.84,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-16,LCFY,,breakout,LOSS,-608.57,-1.1,98.08,3625.07,,,1405296,True,False,1,2.99,6.06,5.88,6.61,5.86,3056,False,0,09:31 ET,STRONG,3.0,2,False,0,False,True,False,STOP,-608.57,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-16,BIYA,,breakout,WIN,152.35,0.41,94.9,66.55,,,4681163,True,False,30,2.99,7.17,6.96,7.82,7.26,1721,False,0,10:00 ET,STANDARD,2.0,1,True,3,False,True,False,TRAIL,152.35,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-20,IVF,,breakout,LOSS,-612.28,-1.1,463.76,119.56,,,377928,True,False,1,3.01,3.7,3.59,4.03,3.58,5004,False,0,09:31 ET,STRONG,3.0,2,False,0,False,True,False,STOP,-612.28,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-20,SONM,,breakout,LOSS,-409.53,-1.11,29.36,5.35,,,1210542,True,False,191,3.03,5.66,5.49,6.17,5.47,2181,False,0,12:41 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-409.53,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-20,RAY,,breakout,WIN,694.08,1.87,35.6,5.69,,,1551819,True,False,7,3.0,4.1,3.98,4.47,4.33,3009,False,0,09:37 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,694.08,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-20,BTTC,,breakout,LOSS,-417.22,-1.13,95.29,38.08,,,10774621,True,False,7,3.09,3.12,3.02,3.4,3.01,3963,False,0,09:37 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-417.22,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-20,TWG,,breakout,LOSS,-407.5,-1.1,135.06,36.74,,,19388477,True,False,1,3.01,7.47,7.25,8.15,7.23,1652,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-407.5,,conviction,score_1,1,1,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-21,MLEC,,breakout,LOSS,-405.16,-1.09,77.45,7.3,,,726118,True,False,30,2.99,7.16,6.95,7.81,6.93,1723,False,0,10:00 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-405.16,,conviction,score_1,1,1,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-21,PAVM,,breakout,LOSS,-612.35,-1.1,359.45,181.82,,,1671610,True,False,1,3.02,18.82,18.25,20.51,18.2,984,False,0,09:31 ET,STRONG,3.0,2,False,0,False,True,False,STOP,-612.35,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-21,SLGB,,breakout,LOSS,-602.35,-1.08,216.26,236.13,,,3000110,True,False,1,2.96,3.8,3.69,4.14,3.68,4871,False,0,09:31 ET,STRONG,3.0,2,True,3,False,True,False,STOP,-602.35,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-21,BOXL,,breakout,LOSS,-608.89,-1.1,102.4,130.72,,,3707542,True,False,1,3.0,2.37,2.3,2.58,2.29,7813,False,0,09:31 ET,STRONG,3.0,2,True,3,False,True,False,STOP,-608.89,,conviction,score_1,1,1,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-21,LSTA,,breakout,WIN,164.2,0.3,93.06,142.39,,,7188767,True,False,1,2.45,4.0,3.9,4.29,4.03,5672,False,0,09:31 ET,STRONG,3.0,2,False,0,False,True,False,EOD,164.2,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-21,NEOV,,breakout,LOSS,-6.43,-0.02,34.23,8.83,,,37453113,True,False,2,3.07,5.22,5.06,5.69,5.22,2365,False,0,09:32 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,-6.43,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-22,NAMM,,breakout,WIN,56.38,0.15,130.97,27.05,,,7061497,True,False,28,2.91,2.4,2.33,2.62,2.41,5146,False,0,09:58 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,56.38,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-22,SVACU,,breakout,WIN,2747.47,4.95,31.07,602.95,,,23000000,True,False,1,2.99,11.47,11.13,12.51,13.12,1614,False,0,09:31 ET,STRONG,3.0,2,False,0,False,True,False,TRAIL,2652.34,,conviction,score_1,1,0,0,1,True,11.5731,1067,TRAIL,11.6623,95.13,shooting_star,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-22,SVAC,,breakout,WIN,609.91,1.1,18.46,466.28,,,23000000,True,False,1,3.01,11.02,10.69,12.01,11.38,1680,False,0,09:31 ET,STRONG,3.0,2,False,0,False,True,False,TRAIL,609.91,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-23,KUST,,breakout,LOSS,-632.9,-1.14,119.61,253.1,,,626847,True,False,1,3.13,3.42,3.31,3.72,3.3,5421,False,0,09:31 ET,STRONG,3.0,2,True,3,False,True,False,STOP,-632.9,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-23,DRCT,,breakout,LOSS,-410.09,-1.11,161.47,5.78,,,695938,True,False,1,3.03,5.48,5.31,5.97,5.29,2255,False,0,09:31 ET,STANDARD,2.0,0,True,3,False,True,False,STOP,-410.09,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-23,SLE,,breakout,LOSS,-200.21,-1.08,1597.47,14.97,,,1255561,True,False,1,2.95,8.72,8.46,9.5,8.43,708,False,0,09:31 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,STOP,-200.21,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-23,QCLS,,breakout,WIN,278.8,0.75,55.53,19.46,,,7778586,True,False,77,3.08,4.51,4.37,4.91,4.61,2738,False,0,10:47 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,278.8,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-26,NAMM,,breakout,LOSS,-418.96,-1.13,80.32,5.5,,,7061497,True,False,16,3.1,4.82,4.67,5.25,4.66,2562,False,0,09:46 ET,STANDARD,2.0,0,True,3,False,True,False,STOP,-418.96,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-26,AUST,,breakout,LOSS,-16.98,-0.05,21.1,5.16,,,7772284,True,False,16,2.82,2.68,2.6,2.92,2.67,4616,False,0,09:46 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,-16.98,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-26,SWAG,,breakout,LOSS,-15.58,-0.08,23.85,8.11,,,9788261,True,False,16,3.04,2.46,2.39,2.69,2.46,2505,False,0,09:46 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,TRAIL,-15.58,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-26,LE,,breakout,WIN,262.18,0.71,42.63,15.48,,,11829732,True,False,16,3.0,18.76,18.2,20.45,19.16,658,False,0,09:46 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,262.18,topping_tail,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-26,BATL,,breakout,WIN,116.33,0.21,438.28,348.91,,,13311408,True,False,16,2.95,5.81,5.64,6.33,5.85,3187,False,0,09:46 ET,STRONG,3.0,2,False,0,False,True,False,TRAIL,116.33,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-26,ABOS,,breakout,LOSS,-405.3,-1.09,52.02,61.04,,,37013746,True,False,16,2.99,2.87,2.78,3.12,2.77,4309,False,0,09:46 ET,STANDARD,2.0,1,True,3,False,True,False,STOP,-405.3,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-27,GITS,,breakout,LOSS,-12.51,-0.07,271.2,18.54,,,2307880,True,False,2,3.13,2.09,2.02,2.27,2.08,2961,False,0,09:32 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,TRAIL,-12.51,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-27,NUWE,,breakout,WIN,384.99,1.39,129.76,364.7,,,2609176,True,False,1,2.94,4.33,4.2,4.72,4.51,2140,False,0,09:31 ET,STRONG → ROSS-HALF (0/3 gates),1.5,2,True,3,False,True,False,TRAIL,384.99,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-27,ONEG,,breakout,WIN,0.15,0.0,74.31,5.54,,,7000000,True,False,16,2.88,3.73,3.62,4.06,3.73,3313,False,0,09:46 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,0.15,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-27,PHGE,,breakout,LOSS,-406.02,-1.1,93.9,58.45,,,7800033,True,False,9,3.0,7.5,7.28,8.18,7.26,1645,False,0,09:39 ET,STANDARD,2.0,1,True,3,False,True,False,STOP,-406.02,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-27,NETG,,breakout,WIN,217.5,0.59,30.08,34.28,,,0,False,False,1,2.98,14.05,13.63,15.31,14.3,879,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,217.5,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-28,SLGB,,breakout,LOSS,-383.58,-1.04,109.95,9.06,,,3000110,True,False,4,2.81,2.29,2.23,2.5,2.22,5382,False,0,09:34 ET,STANDARD,2.0,0,True,3,False,True,False,STOP,-383.58,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-28,MRNO,,breakout,LOSS,-198.17,-1.07,113.97,22.48,,,4117250,True,False,1,2.92,2.89,2.81,3.15,2.8,2133,False,0,09:31 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,STOP,-198.17,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-28,CPSH,,breakout,LOSS,-201.99,-1.09,22.32,6.33,,,13287698,True,False,1,2.98,6.11,5.93,6.66,5.91,1010,False,0,09:31 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,STOP,-201.99,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-28,PDYN,,breakout,LOSS,-402.72,-1.09,46.78,31.83,,,34787340,True,False,1,2.97,9.38,9.1,10.22,9.07,1316,False,0,09:31 ET,STANDARD,2.0,0,True,3,False,True,False,STOP,-402.72,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-29,BJDX,,breakout,WIN,19.02,0.05,370.13,5.12,,,844452,True,False,1,3.01,3.56,3.45,3.88,3.56,3471,False,0,09:31 ET,STANDARD,2.0,0,True,3,False,True,False,TRAIL,19.02,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-29,XHLD,,breakout,LOSS,-415.93,-1.12,78.04,8.44,,,2264836,True,False,1,3.08,4.34,4.21,4.73,4.2,2843,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-415.93,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-29,KRRO,,breakout,WIN,8.99,0.05,27.84,5.31,,,9358085,True,False,1,3.03,13.44,13.03,14.65,13.46,459,False,0,09:31 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,TRAIL,8.99,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-29,GNPX,,breakout,LOSS,-412.16,-1.11,40.09,8.14,,,10564700,True,False,161,3.05,2.45,2.38,2.68,2.37,5030,False,0,12:11 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-412.16,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-29,DCX,,breakout,LOSS,-402.08,-1.09,65.69,85.17,,,19823625,True,False,12,2.97,4.48,4.35,4.89,4.34,2754,False,0,09:42 ET,STANDARD,2.0,1,False,0,False,True,False,STOP,-402.08,,conviction,score_1,1,1,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-29,VENU,,breakout,LOSS,-203.15,-1.1,29.96,12.36,,,28405257,True,False,1,2.99,6.44,6.25,7.02,6.23,960,False,0,09:31 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,STOP,-203.15,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-30,VIVS,,breakout,LOSS,-392.73,-1.06,100.0,97.28,,,2325676,True,False,45,2.89,3.35,3.25,3.65,3.24,3690,False,0,10:15 ET,STANDARD,2.0,1,False,0,False,True,False,STOP,-392.73,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-30,PMN,,breakout,WIN,813.63,2.93,65.35,373.45,,,4604731,True,False,1,3.02,17.71,17.17,19.3,19.26,523,False,0,09:31 ET,STRONG → ROSS-HALF (0/3 gates),1.5,2,False,0,False,True,False,TRAIL,813.63,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-30,PHOE,,breakout,WIN,6783.93,12.21,997.44,118.92,,,5500008,True,False,208,3.01,14.93,14.48,16.27,20.4,1240,False,0,12:58 ET,STRONG,3.0,2,False,0,False,True,False,TRAIL,6783.93,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-01-30,ZSL,,breakout,LOSS,-381.34,-1.03,77.22,5.0,,,0,False,False,1,2.8,2.1,2.04,2.29,2.03,5884,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-381.34,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-02-02,FIEE,,breakout,LOSS,-412.63,-1.11,29.75,64.1,,,352383,True,False,16,3.05,5.96,5.78,6.5,5.76,2071,False,0,09:46 ET,STANDARD,2.0,1,False,0,False,True,False,STOP,-412.63,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-02-02,JLHL,,breakout,WIN,554.31,2.99,217.43,43.67,,,1448641,True,False,44,2.95,4.0,3.88,4.36,4.36,1544,False,0,10:14 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,TRAIL,554.31,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-02-02,TOYO,,breakout,LOSS,-410.55,-1.11,21.17,10.4,,,8688723,True,False,16,3.03,8.82,8.55,9.61,8.52,1400,False,0,09:46 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-410.55,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-02-02,SORA,,breakout,LOSS,-315.95,-1.14,153.67,224.99,,,9304109,True,False,31,3.12,2.05,1.99,2.24,1.98,4509,False,0,10:01 ET,STRONG → ROSS-HALF (0/3 gates),1.5,2,False,0,False,True,False,STOP,-315.95,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-02-02,PLAG,,breakout,WIN,311.75,0.84,50.9,10.47,,,10038476,True,False,47,3.12,3.09,2.99,3.36,3.16,4001,False,0,10:17 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,311.75,shooting_star,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-02-02,FUSE,,breakout,LOSS,-606.64,-1.09,132.28,3031.89,,,10097480,True,False,16,2.98,3.41,3.31,3.72,3.3,5429,False,0,09:46 ET,STRONG,3.0,2,False,0,False,True,False,STOP,-606.64,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-02-02,CLBK,,breakout,LOSS,-557.82,-1.51,15.98,7.97,,,26368995,True,False,16,3.0,18.58,18.02,20.25,17.97,664,False,0,09:46 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-405.8,,conviction,score_1,1,0,0,1,True,18.7675,658,TRAIL,18.5364,-152.02,bearish_engulfing,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-02-02,ROMA,,breakout,WIN,914.06,2.47,289.47,40.97,,,40413370,True,False,18,2.98,2.7,2.62,2.94,2.9,4573,False,0,09:48 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,914.06,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-02-03,ASPCU,,breakout,WIN,515.47,2.79,43.57,8.43,,,557583,True,False,316,3.01,17.08,16.57,18.62,18.51,361,False,0,14:46 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,TRAIL,515.47,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-02-03,FATN,,breakout,LOSS,-414.88,-1.12,75.54,96.76,,,7896757,True,False,1,3.07,3.14,3.04,3.42,3.03,3937,False,0,09:31 ET,STANDARD,2.0,1,False,0,False,True,False,STOP,-414.88,,conviction,score_1,1,1,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2026-02-04,TLF,,breakout,LOSS,-505.63,-1.36,16.87,12.09,,,3783584,True,False,1,0.82,3.25,3.22,3.33,3.21,13991,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-505.63,,conviction,score_1,1,1,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
